node_id,f_classic_000,f_classic_001,f_classic_002,f_classic_003,f_classic_004,f_classic_005,f_classic_006,f_classic_007,f_classic_008,f_classic_009,f_classic_010,f_classic_011,f_classic_012,f_classic_013,f_classic_014,f_classic_015,f_classic_016,f_classic_017,f_classic_018,f_classic_019,f_classic_020,f_classic_021,f_classic_022,f_classic_023,f_classic_024,f_classic_025,f_classic_026,f_classic_027,f_classic_028,f_classic_029,f_classic_030,f_classic_031,f_classic_032,f_classic_033,f_classic_034,f_classic_035,f_classic_036,f_classic_037,f_classic_038,f_classic_039,f_classic_040,f_classic_041,f_classic_042,f_classic_043,f_classic_044,f_classic_045,f_classic_046,f_classic_047,f_classic_048,f_classic_049,f_classic_050,f_classic_051,f_classic_052,f_classic_053,f_classic_054,f_classic_055,f_classic_056,f_classic_057,f_classic_058,f_classic_059,f_classic_060,f_classic_061,f_classic_062,f_classic_063,f_classic_064,f_classic_065,f_classic_066,f_classic_067,f_classic_068,f_classic_069,f_classic_070,f_classic_071,f_classic_072,f_classic_073,f_classic_074,f_classic_075,f_classic_076,f_classic_077,f_classic_078,f_classic_079,f_classic_080,f_classic_081,f_classic_082,f_classic_083,f_classic_084,f_classic_085,f_classic_086,f_classic_087,f_classic_088,f_classic_089,f_classic_090,f_classic_091,f_classic_092,f_classic_093,f_classic_094,f_classic_095,f_classic_096,f_classic_097,f_classic_098,f_classic_099,f_classic_100,f_classic_101,f_classic_102,f_classic_103,f_classic_104,f_classic_105,f_classic_106,f_classic_107,f_classic_108,f_classic_109,f_classic_110,f_classic_111,f_classic_112,f_classic_113,f_classic_114,f_classic_115,f_classic_116,f_classic_117,f_classic_118,f_classic_119,f_classic_120,f_classic_121,f_classic_122,f_classic_123,f_classic_124,f_classic_125,f_classic_126,f_classic_127
171,-547.320496,873.108093,1175.749634,-1029.014526,1563.237915,-1800.305786,-237.131287,-1429.075562,-1137.324219,-1571.516602,-113.192032,-690.822693,-2668.259766,-340.246857,-2274.871582,771.075317,-1313.294312,2745.989502,1980.433350,-642.013245,664.825378,-1341.003052,-30.383844,-2342.170654,2280.334473,2077.351318,3500.945312,1947.511230,3305.920166,-1920.014160,1119.114014,-31.550941,146.670975,865.703979,1673.414429,-1787.377563,958.697205,2311.305420,578.412231,-1311.442749,902.531799,258.292725,2429.862549,1600.405762,-973.936707,-1593.817261,3127.742920,-222.216415,-825.465454,1096.364868,156.585571,-2357.072266,1202.397095,-1854.989990,2592.160400,1714.952271,-3077.676270,-1540.598999,1333.771484,1729.297119,-250.532776,2175.366699,2176.832275,956.850220,-832.146973,-2367.349854,-2566.732666,-1489.655029,1831.148560,-2966.844238,-630.755310,1327.381104,-1054.464966,786.103699,602.939819,-650.243286,-24.186108,-2098.036621,601.068176,60.260387,-800.924988,-315.631775,-1702.091675,-324.441711,-462.344025,-385.693695,-1716.644409,-852.884460,-1500.232544,637.255615,2129.152588,-29.780367,276.556671,344.574005,-1449.415527,961.286438,345.863220,931.963989,1433.281860,-1183.503784,-1197.567749,1497.547241,-19.874008,-1248.973755,408.323822,1774.279053,1484.191040,547.297241,-2633.600586,-1754.734741,1744.197754,2667.317627,805.355347,1028.531494,-924.250183,1153.986206,1445.775513,-2713.896729,-1501.179077,-166.285904,-290.318024,252.631226,633.542236,1578.091309,2325.096924,2204.085449,882.948120,-416.561920
172,3869.020752,1373.790161,-2165.974121,6161.639160,6054.539062,4332.527832,-700.189636,10792.233398,10648.290039,-736.788269,-10729.756836,-7505.858398,-7838.513672,-11476.394531,-4305.230469,2635.723633,-5860.313965,-7346.649902,2193.020020,660.855591,12050.818359,-1270.207397,2836.595703,3335.096436,-9154.212891,-4727.923828,418.554596,-2152.170166,523.164612,-7113.571289,-6601.986328,-9283.670898,3522.433838,-6272.266113,-3077.092529,-6024.388184,-4488.356445,169.545441,-2056.275879,4387.203613,-5720.337402,-4884.701660,-7394.584473,215.640060,-4464.178223,-5802.562500,-3657.709473,11545.269531,4460.239746,11797.317383,-3590.722900,-3023.047607,-8100.122070,-160.115631,4693.712891,-6253.322266,5421.160645,-12353.246094,-3326.140869,-4019.144287,-7025.007812,-2929.380127,4494.926758,4796.287109,-2318.396973,1724.497070,-447.980865,3387.897949,10045.843750,-2167.856445,-11651.005859,-783.211792,-4589.976562,-5930.524902,4420.584473,8867.789062,4378.697266,3258.708740,5898.254395,-3761.760498,5905.429199,11201.251953,4434.098145,-5351.925781,3189.307861,336.903046,-2443.258545,7028.472656,3363.269531,1619.678467,-8476.763672,-9938.098633,-7663.251465,7517.035645,-5087.734375,4993.580566,4612.332520,-2790.737793,-3138.626221,-11386.772461,7369.601074,7581.735840,3220.383301,-924.606995,-3875.245850,-10260.081055,4224.813965,-9513.014648,4515.777344,8253.378906,-2186.951904,-10669.118164,11965.362305,8081.808105,5169.731934,-12233.506836,-2381.284424,8348.203125,7863.918457,1363.103027,3991.085205,-8285.439453,-4634.035645,10942.420898,7631.338379,-8353.544922,-3548.469727,2583.155029
173,-1199.394775,3343.262695,2080.424805,-259.562439,1062.375977,336.948639,-4518.714844,48.739605,4371.940918,1619.199097,-2998.950439,-1109.468506,-7619.308105,-3490.066895,-4626.879883,2275.375977,-6057.328125,440.210876,5717.088867,753.167664,6852.286133,-1979.325684,-2847.489014,-2433.334473,-3284.981934,2656.411865,-1473.676025,-734.113098,5360.477539,-4804.221680,-4408.028809,288.310852,-2198.492920,-579.520142,2841.927979,-2091.543701,-1265.502808,4767.848145,-454.029907,-3047.722656,-714.276794,-3673.172852,3240.886230,2861.749512,-4807.356934,-4971.163086,2451.920410,3272.021973,-3160.375732,5004.202148,2157.318115,-1118.940186,-1850.720703,1777.898804,47.138542,-431.045807,1243.719971,-6941.595215,-3012.670898,2243.280518,-981.260803,4032.967041,5265.114746,1668.529663,-2961.742432,-514.743164,504.746552,-1730.155640,5795.893066,-4200.455078,-2836.079346,1299.021240,984.727661,-3793.950928,-2041.817627,3316.487793,2874.250000,-123.287056,130.175354,-1146.239746,2807.348633,4436.626953,-208.289200,-1956.367310,-3724.978027,3102.547363,1717.510498,1907.971313,-2812.447998,4099.388672,963.705933,1046.965698,-2078.433594,4802.041016,-2114.657471,-1574.197388,1238.258423,733.372620,3094.893799,-6793.021484,2308.904297,1774.211548,3853.315918,2896.561279,-2714.800049,-785.296753,5213.230469,-298.702911,-3269.324463,488.046478,2123.308838,2126.553467,4782.044922,4396.369141,3137.270264,-3532.843506,2627.874756,-2993.033691,-3479.507324,-3768.708008,4147.614746,-4677.368652,-2734.434082,5538.219727,7751.605469,-623.831238,-3551.124756,2479.677734
174,590.400452,811.218079,38.933830,1147.625854,987.602661,600.206787,-1048.405762,2024.454468,2386.524658,-372.023682,-2675.533447,-1556.423950,-2884.695312,-2454.817139,-1316.963501,1025.272705,-2116.569580,-1003.464111,1067.082642,211.856079,2759.375488,-654.571045,-25.068226,138.432480,-1748.423828,-57.895107,567.099854,-207.332336,1324.984619,-1806.851562,-1495.644531,-1664.987793,331.335175,-622.090637,138.866486,-1559.627075,-621.825073,924.743591,-782.600525,230.770065,-975.087341,-1122.439941,-599.031250,226.249939,-1232.324341,-1675.836182,349.326630,2624.581055,684.270996,3097.071777,-542.059753,-1060.183716,-1714.303589,14.521378,1211.980835,-693.612915,217.053940,-3279.709229,-660.384949,-437.033325,-1232.132690,368.372345,1355.567627,1619.967773,-1050.811523,456.233856,-311.567444,334.597443,2708.213623,-1234.008301,-2656.393799,190.828659,-540.221252,-1634.841064,714.364441,1848.170410,1322.349854,301.308136,992.012207,-1378.787109,1562.193237,2602.017578,742.717041,-1203.858643,-255.335571,282.932556,-468.246460,1568.533325,70.489311,1058.634277,-952.149841,-1629.475464,-1706.101318,1907.074829,-1553.161377,834.103577,769.176758,78.688370,387.771088,-3200.974609,985.753235,1749.480469,1317.774902,-59.811081,-1254.934082,-1829.918945,1700.144043,-2259.860840,110.094147,1023.055176,277.821259,-1166.468750,2892.801514,2087.282227,1393.710571,-2515.321045,54.000454,944.336548,769.587402,-15.516509,1223.786499,-1819.182739,-851.572876,3109.205078,2506.376465,-1355.015015,-1216.153442,628.936401
175,-180.910263,749.803589,843.342407,-683.861267,809.493164,-1194.527344,-417.881287,-803.251282,-620.007202,-788.639893,-352.083344,-531.427917,-1689.403442,-325.898590,-1288.835083,552.862976,-1110.889282,1301.949585,1167.279175,-122.842140,171.989212,-841.762634,-166.902420,-1400.523926,1209.498413,1339.299683,2023.253418,1284.137085,2170.894531,-951.041382,515.882263,-105.392563,-250.968170,531.018005,870.093872,-1245.648560,655.697327,1308.676392,250.286163,-900.189209,758.745972,-90.072014,1494.394409,1031.532959,-753.754822,-1043.203491,1879.278320,-36.240566,-199.077164,700.339111,-73.213615,-1346.293091,751.803589,-990.988098,1421.680298,926.317871,-1865.519165,-939.198181,703.138184,864.196533,-234.734222,1246.126099,1190.853516,748.067566,-672.132874,-1176.350952,-1423.284424,-973.108337,1032.287476,-1874.863037,-506.043030,973.914307,-372.004333,255.433563,54.012714,-424.757294,294.400146,-1366.328735,167.665146,-177.534912,-200.806900,-128.086334,-785.718750,-96.843658,-345.783020,-358.878815,-919.730591,-320.500397,-1127.145142,559.463379,1467.639160,269.602875,60.168140,299.322754,-645.687744,385.161743,99.663513,600.541565,1225.299194,-817.980835,-673.058044,970.313660,318.622681,-824.685730,174.304947,1126.021729,955.841919,183.911560,-1864.064087,-1125.583496,1014.984741,1599.384399,723.561157,666.293091,-559.463684,582.320496,1076.775513,-1585.065308,-1101.664673,-185.450348,16.995354,293.312500,291.397858,1024.731079,1770.441772,966.962097,443.035187,25.188934
176,-344.668091,920.153503,894.222351,-694.303101,662.832642,-956.636475,-650.507080,-1153.902588,-235.877426,-393.560577,27.181801,-506.663544,-1766.392700,-592.970886,-1493.197632,528.464355,-1196.870361,1633.789917,1525.001587,-134.187286,771.789856,-758.461609,-480.740662,-1510.288086,954.937500,1586.325439,1370.708618,794.619324,1956.360962,-1316.197510,3.098802,92.701302,-277.656738,377.147278,1056.412476,-1061.289429,384.495026,1441.682007,407.944122,-1237.127686,483.044830,-377.234497,1430.354370,1177.448853,-711.763123,-1300.014404,1590.096680,107.447586,-714.756226,796.319214,394.795563,-1019.213928,681.182190,-878.216125,1167.843140,1115.234497,-1400.638428,-1046.046265,179.990173,1120.075195,-205.150925,1294.534424,1224.612061,816.766174,-850.840088,-1182.224365,-1179.126831,-937.704834,1315.561768,-1481.826782,-374.358917,1058.731812,-466.557007,129.029343,31.090773,-145.159973,203.126251,-1186.955566,294.142212,-145.239166,-260.700287,-194.607910,-898.669434,-151.792511,-655.106506,125.526772,-816.859131,-776.687561,-1045.080933,549.872131,1301.778564,335.927704,-111.823799,516.123596,-839.216309,-40.402950,312.755920,674.974854,979.918640,-839.361450,-542.896057,1074.986816,88.653717,-299.734283,178.557938,861.024841,989.883850,478.542175,-1534.385254,-1098.079712,1018.763062,1476.442383,774.332092,902.490112,-362.025818,344.587646,900.348816,-1789.553345,-1446.827759,-528.159729,83.208496,-77.569153,-27.929115,813.272278,1765.728882,1056.729126,377.645599,38.681946
177,824.217346,3054.322510,783.989380,2924.927490,2187.509033,2764.645752,-4869.195801,5109.828613,8318.184570,1665.275635,-6955.606445,-3231.893555,-8552.690430,-6871.329590,-4231.458496,3002.160645,-7205.620117,-4131.493164,5070.479492,1384.217529,10161.399414,-1440.606689,-1865.336548,304.281189,-7584.618164,-659.822571,-2849.429688,-2378.209473,4082.625488,-5611.339844,-6706.400391,-3230.337891,-1000.933899,-2968.564453,502.237549,-3190.024170,-3073.836670,3806.585449,-1804.211914,-234.589828,-3072.762207,-4911.179199,-1096.795898,1420.382202,-5423.934082,-5581.441895,-202.010727,7517.457031,-729.107483,8654.260742,405.105103,-933.746582,-5571.389648,2860.751465,384.422760,-3601.242432,4494.525879,-10701.698242,-4347.763672,-810.174744,-3205.408936,1758.525024,5244.583496,3101.107422,-3478.316406,1865.211182,2038.153198,431.289703,7808.970215,-3479.892822,-6593.974121,-125.518845,222.631271,-6615.093262,-1032.302246,6302.575195,4119.278320,2462.168701,1708.457397,-2712.710693,5418.215820,9026.864258,2642.672119,-3619.186035,-2720.428223,3021.830322,1479.247559,5383.130859,-599.557800,4541.633789,-3052.879395,-2444.816650,-4630.133301,6835.771973,-3106.549561,178.286133,2533.251709,-553.332336,1316.279175,-10252.575195,5088.394531,3199.361084,5438.052246,2912.028564,-4762.848633,-5598.874512,5888.648438,-4428.923828,-269.180481,4148.658691,134.997467,-2826.377197,8555.051758,6563.464844,5572.760742,-8343.921875,804.261230,2013.770508,260.558167,-2754.387451,5685.229492,-7342.505859,-4335.602051,8838.399414,8516.849609,-4633.744629,-5603.712402,3166.929199
178,2259.251221,2049.429199,-356.625946,3848.739746,4246.265625,2503.992676,-2057.716797,6703.088867,7649.686035,-279.963043,-7621.568359,-5088.032715,-7270.367676,-8192.743164,-4068.642578,2504.177246,-5720.376953,-4412.578125,3213.945801,758.750488,9325.244141,-1251.884155,893.639648,1211.677246,-6512.750000,-2179.733887,250.276657,-1209.580200,2335.121094,-5842.192383,-5041.065918,-6053.682129,1549.805420,-4081.500977,-1139.341309,-4896.891602,-2942.893799,1750.198608,-1529.945923,1646.579224,-3567.373535,-4026.742188,-3695.711182,1103.195801,-4248.410645,-5065.276855,-1011.956543,8378.833008,2073.514404,9054.048828,-1926.636963,-2494.098389,-5424.724609,63.165840,3203.009033,-3788.489746,3409.891113,-9975.788086,-2701.279541,-2119.669434,-4913.447266,-520.989380,4420.702637,3890.588135,-2731.208008,927.600525,-131.254166,1513.513428,7893.293457,-2907.061768,-8258.240234,26.264565,-2698.590820,-4962.234863,2053.610107,6264.201172,3525.826172,1874.547607,3609.824707,-2904.373779,4559.647461,8497.436523,2751.208496,-3760.225098,847.162537,746.911194,-1503.098267,4923.816895,1066.143188,2449.541748,-4749.273926,-5908.406250,-5394.541016,5981.638184,-3833.381104,2939.884521,3320.569824,-1328.400024,-810.160278,-9279.054688,5020.153320,5445.921387,3373.852539,-96.251091,-3123.789307,-6518.665039,4272.562988,-6131.247559,1519.333862,4925.069336,-817.405273,-5845.836426,9134.681641,6521.684570,3947.335938,-8388.721680,-615.220276,4502.481934,3714.509521,-104.872612,3490.883545,-6278.248535,-3588.181641,8640.842773,7169.804688,-5132.404297,-3155.461182,2216.290039
179,-275.846680,1011.790771,573.861816,-287.634705,774.149902,-285.324158,-979.398010,-124.200325,1006.721863,51.122482,-1005.704346,-727.911499,-2559.220215,-1150.396118,-1720.139160,721.016479,-1856.278442,699.190430,1822.712280,21.463724,1910.026245,-897.093628,-516.266479,-1094.024902,-362.035553,1093.909790,598.293091,294.585052,1949.437012,-1707.583740,-938.542480,-50.461895,-404.086121,-54.505550,1061.332275,-1032.751465,-159.723373,1502.994873,64.354965,-893.074097,-39.852669,-978.927429,1243.392212,1062.372192,-1493.281006,-1760.714844,1135.430786,816.018982,-685.139893,1600.480591,429.165100,-876.049011,-337.863708,-59.944183,799.577393,98.162109,-412.821716,-2100.494629,-494.623505,882.776062,-507.516846,1289.076416,1752.480225,660.480530,-844.247681,-697.256470,-686.405945,-683.636841,2073.620117,-1700.045532,-1037.623535,671.572632,-121.805115,-661.610535,-82.532181,767.774353,880.364868,-605.031616,370.543671,-313.128906,580.037903,1014.518921,-404.026245,-578.039246,-739.723572,663.227478,-20.470711,345.583862,-985.279297,1027.291626,494.132904,28.228285,-636.487793,1349.940552,-923.673340,-127.837685,443.035156,324.826233,1022.759949,-2034.537354,440.169556,982.707764,859.140259,285.856567,-557.243225,99.480530,1587.546997,-151.638245,-1280.253784,-117.651352,934.650269,805.705688,1506.599854,1368.632568,518.404785,-793.763000,961.791199,-1262.062500,-983.737549,-853.169189,981.741699,-1122.439819,-641.601440,1801.080200,2550.668457,56.188213,-530.993958,676.696838
180,2610.931885,2227.037354,-765.151367,4831.022461,3970.844482,3690.530273,-2820.713379,8508.131836,9615.412109,297.909882,-9317.679688,-5465.297363,-8322.603516,-9231.457031,-4073.739746,2979.096680,-6700.513672,-6066.285645,3310.033447,918.200745,11029.152344,-1380.247681,524.867554,2032.108398,-8603.976562,-2820.835938,-1109.687012,-2302.990234,2316.085449,-6204.058105,-6628.161133,-6409.189941,1342.345337,-4451.095215,-1375.997681,-4700.072266,-3695.104736,1898.138550,-2281.854248,2261.963623,-4410.356934,-4849.475098,-4448.946777,526.500916,-4888.216797,-5514.049316,-1836.129761,9727.293945,2277.940918,10424.311523,-1900.386719,-2126.211670,-7148.169434,1464.819580,2534.040039,-5047.880371,4780.794434,-11682.220703,-3705.967529,-2748.988770,-5157.000977,-712.884888,4594.291504,4082.834473,-2863.776855,2114.525391,890.395447,2135.333740,9000.248047,-2713.802246,-9319.522461,-592.601135,-2125.160400,-6415.999023,1902.628662,7662.496094,4446.321777,2871.502197,3810.143311,-3552.250244,5921.125000,10351.190430,3839.898438,-4482.872070,211.563202,1600.154053,-486.764618,6642.640137,1569.789185,3152.699707,-5899.702148,-6424.166504,-6302.164062,7113.052734,-4142.717773,2770.889160,3515.179199,-1664.652832,-885.366211,-11092.269531,6140.101562,5397.562012,4663.199707,879.459473,-4601.148438,-8207.518555,5070.333008,-7585.465820,2291.662109,6404.966309,-1047.648193,-7111.540527,10498.683594,7331.403809,5442.676758,-10447.187500,-896.349426,5562.447266,4468.479004,-393.441498,4985.876953,-7850.314453,-4409.186523,10088.937500,8028.143066,-6782.874023,-4828.259277,2924.692627
181,-500.023529,1263.696777,939.624268,-597.306580,319.757629,-569.949341,-1438.310791,-621.182068,550.886169,-74.531975,-869.419983,-344.364502,-2963.083496,-601.440247,-1739.500977,958.722656,-2178.356201,1282.904053,1990.860596,-130.387772,1568.612793,-1104.383423,-1010.718567,-1607.328857,51.349911,1725.251099,829.749695,500.166809,2660.853271,-1548.055298,-614.091858,635.185730,-778.157837,657.753052,1629.694946,-984.158569,229.561539,2082.730225,-105.287704,-1458.186035,412.511871,-790.312988,2118.722900,1143.135864,-1552.400879,-1666.955200,2070.819336,337.837463,-1032.077637,1401.215576,625.237854,-1058.036743,-65.922165,73.248016,643.663574,627.949158,-1192.665527,-2032.190918,-245.546158,1174.079224,-105.516464,1988.871704,1723.981567,645.968445,-974.382446,-713.271118,-688.939270,-997.317322,2017.019165,-2031.405884,-567.913330,822.532959,303.081848,-679.086792,-362.052399,308.680573,960.062134,-994.401428,0.484027,-404.557861,514.272278,745.465576,-586.986633,-368.595184,-1463.667603,843.475037,156.711899,311.215454,-1417.599854,1365.589966,1332.704712,700.277466,-281.189545,1099.375488,-897.491821,-387.996765,165.829208,707.397095,1684.738892,-2116.511719,-170.395813,620.078796,1289.523438,426.299316,-769.605347,708.474854,1814.159058,31.342575,-1973.225342,-690.705322,1422.152588,1757.606567,1277.953125,1230.627075,430.618988,-192.601410,1371.268188,-2052.298096,-1627.553955,-992.389160,1173.776489,-947.932678,-418.266235,1752.837402,2729.670166,638.870056,-810.711121,678.673157
182,222.546585,2610.752197,899.881958,1726.334351,581.501160,2112.225098,-4473.398438,3121.331299,6086.390625,1814.022583,-4885.471191,-1624.795410,-6631.458008,-4223.905273,-2918.124512,2417.550049,-5851.998047,-2747.283203,4112.649902,1018.690002,7329.979004,-1191.448730,-2352.305176,-225.731522,-5858.955078,130.533493,-3072.845459,-2084.785400,3569.176758,-3835.286377,-5194.812988,-1026.455322,-1587.701294,-1438.218384,1123.514404,-1713.033447,-2120.952148,3476.657227,-1567.927246,-909.643250,-1841.406128,-3814.472656,278.682861,1031.522339,-4326.334961,-4015.781982,387.164856,4883.239746,-1351.583984,5959.584473,937.121094,-232.856903,-4181.708008,3106.284424,-806.391418,-2503.352783,3299.009521,-7783.515137,-3606.823730,-263.254211,-1749.375122,2133.307617,3741.508301,1877.993530,-2685.154053,1773.916260,2253.266357,4.048005,5570.032227,-2609.612305,-3953.282959,-182.369904,1253.249878,-5311.458496,-1623.781372,4343.721191,3358.089355,1837.722412,480.504272,-2016.505737,4202.922852,6555.740234,1959.733643,-2302.565674,-3259.189209,3089.682129,2230.578369,4187.852051,-1027.066162,4023.692627,-1551.997559,-510.590485,-3022.994385,4975.213867,-1902.159302,-847.741882,1474.481079,-38.039234,1763.728882,-7741.146973,3499.429199,1358.752441,4822.036133,3156.227295,-4134.708984,-3589.523682,4729.311035,-2799.629395,-811.956421,2702.138184,547.551575,-1128.222778,5901.160156,4618.641602,4400.014648,-5714.555664,1110.219482,521.635071,-930.791016,-2711.791504,4899.938477,-5578.130371,-3395.448486,6218.116699,6475.729980,-3171.053467,-4984.619141,2728.878662
183,-1450.986572,3554.893555,2102.607666,-589.535400,-888.099060,1058.063110,-5486.741211,-153.875763,4608.656250,3081.380859,-2791.673096,218.440002,-7097.196289,-2191.460205,-3500.278076,2415.063965,-6426.290527,-129.786789,5413.510254,758.678467,6359.917480,-1765.779053,-4186.786621,-2268.163086,-4405.420898,2687.399902,-3998.162598,-1880.896240,5058.945801,-3626.056396,-5029.337891,2352.061523,-3539.485352,152.251434,3256.398682,-499.228210,-1423.249146,4780.961914,-994.992432,-3545.614502,-253.750671,-4091.000977,3964.812256,2361.247070,-5063.100098,-4256.305664,2055.633789,2303.093750,-3816.234619,3886.781006,2899.438232,272.945709,-2385.349854,3888.822754,-2427.757568,-978.785461,2342.620605,-6134.064453,-3985.159424,2069.754395,3.057711,4225.215332,4272.668457,467.427094,-2607.069336,982.993835,2432.607910,-1692.651978,4933.288086,-3272.896973,-1373.520264,783.684387,2825.747803,-4491.270508,-3418.856445,3007.334717,3412.562500,471.618530,-1107.081909,-1073.845093,3422.676025,4378.178223,606.574829,-1380.471069,-5354.117676,4344.714844,3999.935547,2820.665283,-3045.816162,4668.993164,1244.395996,3026.193604,-1612.202393,4426.011230,-782.980652,-3242.318848,511.486267,650.233459,3747.586426,-6564.445312,2401.321289,-239.312790,5200.079590,4656.219727,-3761.865479,-613.854309,5185.846680,131.623718,-3371.878174,890.827271,2122.406738,2479.994141,4010.098145,3607.782471,3812.212158,-3259.834961,2969.336426,-3294.567627,-4287.197266,-4621.309082,5508.474121,-4967.331055,-3269.138916,4494.700684,7321.660156,-1241.312622,-5134.142578,3333.258301
184,-255.797668,761.206970,504.401886,-679.166992,707.383240,-914.022339,-127.014526,-541.090515,-371.189697,-766.009399,-622.983887,-466.271149,-1663.521851,-286.066467,-1107.341919,735.204285,-1175.804199,1229.244385,880.277649,-514.785034,317.661316,-1013.950500,33.471191,-1254.725342,1139.399780,1245.920288,2036.466309,1166.031006,1942.130615,-958.363464,652.058655,289.945862,-109.419113,693.229858,1046.483643,-959.907715,398.396851,1121.094482,142.471893,-727.877563,673.796509,-188.713928,1568.999878,964.923157,-817.114563,-989.363159,1694.889160,-143.016052,-23.538908,656.235596,-160.463913,-1334.385010,497.133057,-809.600403,1379.022949,731.728149,-1794.673462,-738.927612,614.772217,846.924744,-135.894592,1062.285400,1038.819824,337.779297,-274.294769,-938.100403,-1445.307007,-977.332214,1265.457153,-1791.198608,-599.449524,976.523865,-429.299011,388.982574,348.247742,-345.088135,514.363098,-1434.436035,291.355682,-284.476135,-205.364624,-46.514164,-575.798767,-177.470367,-273.148407,-39.887486,-752.228760,39.165710,-963.129333,275.681366,1376.209717,327.604004,7.212395,132.562500,-572.192627,386.430542,59.899117,293.972900,1004.603760,-862.985779,-674.299561,761.193359,311.321350,-812.238037,-64.060661,1121.461426,909.426575,-105.149254,-1821.048340,-733.708923,1085.220825,1173.109009,804.146484,479.800110,-478.611145,553.050537,1049.501953,-1512.709961,-646.968689,-60.164478,339.476379,80.528473,239.474472,1065.296265,1820.871582,713.364624,371.796295,139.446106
185,-122.329330,1039.809448,856.017761,-235.545197,445.294952,-670.498291,-1044.952759,-407.618469,222.257782,-395.805542,-650.200195,-590.743042,-1990.001465,-703.405029,-1219.158447,679.571167,-1543.872681,832.462036,1194.318359,96.744453,800.621887,-597.398560,-485.303375,-1057.606323,286.382935,1247.677612,1200.656982,738.825684,1884.252319,-1057.176147,-170.334991,-305.756989,-284.864624,337.382263,859.077515,-1301.689209,383.398804,1207.182373,-147.359283,-1092.630005,346.372894,-430.809174,1094.511963,940.762878,-764.746155,-1159.971191,1569.605347,622.515869,-159.041153,1168.313232,13.339431,-981.871155,246.279907,-599.566467,990.688538,851.411621,-1251.578247,-1309.940063,95.335602,542.539062,-373.807129,1157.792603,1067.086182,1086.335083,-1009.511658,-531.122620,-704.417480,-621.164856,1296.127563,-1381.087891,-752.416992,843.329895,-179.238190,-453.061707,-71.927887,106.570007,528.825989,-889.829041,104.888939,-648.325928,345.306946,403.155426,-356.623993,-205.213882,-635.860901,-40.250740,-704.984436,-114.868195,-1012.819092,811.935669,1048.523682,168.017548,-395.540924,666.099731,-802.173828,102.950607,197.578613,662.410522,1207.167114,-1340.442505,-441.071655,1009.580933,560.210876,-376.224030,-143.377472,485.876587,1061.401245,-300.302856,-1334.755859,-869.478821,851.509827,1051.644165,1146.901489,975.289062,18.547667,-71.077484,798.605286,-1062.542480,-1042.156860,-328.305328,287.264221,-247.977646,-100.278816,1263.257935,1877.153687,591.345215,-33.515839,258.316040
186,-228.834122,900.269287,923.680664,-759.545715,1032.863159,-1216.715454,-347.613678,-857.416077,-487.231201,-628.838135,-171.625656,-589.346436,-1960.148682,-558.422302,-1741.609619,464.516083,-1277.556519,1663.033691,1467.995361,-174.295654,488.103821,-871.206665,-118.694382,-1498.242920,1156.065918,1546.065063,1934.289917,1203.291992,2135.767334,-1315.899414,249.891754,-112.878395,-208.484726,367.421692,1055.410889,-1378.858276,620.356140,1310.096802,363.927338,-1167.512329,553.545654,-309.787384,1682.459106,1224.041626,-1029.581665,-1283.372559,1953.020752,-19.545897,-385.863037,762.945435,144.494400,-1420.166748,788.463257,-1096.908813,1397.641724,971.128784,-1677.953125,-1065.992310,571.688599,1157.201904,-286.651031,1288.786865,1500.280762,684.606628,-764.075012,-1480.301147,-1567.616089,-962.454712,1349.493408,-1854.412964,-460.019440,1066.038696,-546.756409,494.626892,196.706131,-135.759384,418.052246,-1555.522339,223.368057,-46.659512,-219.130783,-180.214523,-1108.178345,-56.606510,-192.286743,-156.332123,-931.945129,-652.458984,-1211.835449,587.252258,1330.207153,125.436714,-82.247574,497.511841,-719.685547,174.815308,243.417374,545.784241,1139.856445,-980.278687,-489.407440,1180.468140,231.954681,-719.976929,382.507477,1155.935547,1051.687500,408.328613,-1839.227783,-1120.755493,1129.124512,1474.009155,681.567383,777.142273,-678.542664,675.277954,1168.413940,-1794.124756,-1185.167236,-330.369446,-50.284943,154.252609,197.961731,951.212891,1961.243286,1073.210327,605.453247,139.152328
